1.803068,-9.315922,-176.411435,0.549808,-0.550570,X,X,X,X,X,X,X,X
1.803462,-9.316622,-177.339474,0.549703,-0.550490,X,X,X,X,X,X,X,X
1.803767,-9.316993,-177.884496,0.064167,-0.098012,X,X,X,X,X,X,X,X
1.802312,-9.317178,-178.104371,0.767938,0.515867,X,X,X,X,X,X,X,X
1.798634,-9.317388,-178.321075,1.180802,0.935519,X,X,X,X,X,X,X,X
1.793029,-9.317596,-178.563827,1.567043,1.269619,X,X,X,X,X,X,X,X
1.785621,-9.317910,-178.900670,2.037209,1.582563,X,X,X,X,X,X,X,X
1.776110,-9.318394,-179.411064,2.670805,1.985405,X,X,X,X,X,X,X,X
1.763235,-9.318935,179.959316,3.510832,2.759161,X,X,X,X,X,X,X,X
1.745626,-9.319141,179.461686,4.324985,3.900419,X,X,X,X,X,X,X,X
1.722937,-9.318679,179.418570,4.915737,5.126466,X,X,X,X,X,X,X,X
1.697900,-9.317920,179.691555,4.935194,5.262997,X,X,X,X,X,X,X,X
1.673000,-9.317294,179.984758,4.930843,5.243764,X,X,X,X,X,X,X,X
1.648295,-9.316782,-179.731804,4.916750,5.233467,X,X,X,X,X,X,X,X
1.623593,-9.316371,-179.437418,4.934453,5.261619,X,X,X,X,X,X,X,X
1.598710,-9.316596,-179.357672,5.129093,5.126306,X,X,X,X,X,X,X,X
1.573616,-9.317072,-179.404899,5.135677,5.084494,X,X,X,X,X,X,X,X
1.548580,-9.317510,-179.481417,5.127859,5.083268,X,X,X,X,X,X,X,X
1.523515,-9.317797,-179.506712,5.128076,5.127746,X,X,X,X,X,X,X,X
1.498518,-9.317993,-179.504254,5.127874,5.128151,X,X,X,X,X,X,X,X
1.473571,-9.318168,-179.494042,5.127846,5.128165,X,X,X,X,X,X,X,X
1.448614,-9.318366,-179.487010,5.128033,5.128144,X,X,X,X,X,X,X,X
1.423616,-9.318583,-179.485628,5.128172,5.128114,X,X,X,X,X,X,X,X
1.398630,-9.318814,-179.487776,5.128021,5.127867,X,X,X,X,X,X,X,X
1.373630,-9.319045,-179.490328,5.127961,5.127856,X,X,X,X,X,X,X,X
1.348612,-9.319269,-179.491396,5.128125,5.128108,X,X,X,X,X,X,X,X
1.323626,-9.319488,-179.491385,5.127954,5.127938,3,0,0.863114,0.015272,3.256635,-22.684251,87.494438,156.469746
1.298626,-9.319705,-179.491167,5.128034,5.128003,X,X,X,X,X,X,X,X
1.273653,-9.319926,-179.491140,5.127998,5.127941,X,X,X,X,X,X,X,X
1.248651,-9.320146,-179.491431,5.128045,5.127967,X,X,X,X,X,X,X,X
1.223650,-9.320366,-179.491909,5.128101,5.128015,X,X,X,X,X,X,X,X
1.198667,-9.320587,-179.492378,5.128052,5.127981,3,0,0.863479,0.013008,3.128940,-66.350203,88.518751,113.699183
1.173655,-9.320809,-179.492497,5.128050,5.128034,X,X,X,X,X,X,X,X
1.148654,-9.321029,-179.492573,5.128071,5.128075,X,X,X,X,X,X,X,X
1.123682,-9.321249,-179.492802,5.128158,5.128075,X,X,X,X,X,X,X,X
1.098687,-9.321469,-179.492919,5.128039,5.127988,X,X,X,X,X,X,X,X
1.073678,-9.321688,-179.493046,5.128059,5.128064,X,X,X,X,X,X,X,X
1.048691,-9.321906,-179.493376,5.127958,5.127950,X,X,X,X,X,X,X,X
1.023693,-9.322125,-179.493734,5.128010,5.127999,X,X,X,X,X,X,X,X
0.998694,-9.322341,-179.494306,5.127981,5.127981,3,0,0.846041,0.008098,2.864044,-71.726914,88.497072,107.375042
0.973674,-9.322557,-179.494636,5.128111,5.128108,X,X,X,X,X,X,X,X
0.948694,-9.322776,-179.494941,5.127987,5.128002,X,X,X,X,X,X,X,X
0.923718,-9.322991,-179.495715,5.127931,5.127921,X,X,X,X,X,X,X,X
0.898713,-9.323207,-179.496326,5.128039,5.128017,X,X,X,X,X,X,X,X
0.873716,-9.323427,-179.496455,5.128140,5.128067,3,0,0.855019,0.006005,2.764517,-65.568466,88.939767,113.654594
0.848703,-9.323647,-179.496275,5.128091,5.128099,3,1,0.850665,0.005428,2.726154,-49.124344,88.092633,128.989234
0.823729,-9.323863,-179.496816,5.127946,5.127941,X,X,X,X,X,X,X,X
0.798714,-9.324081,-179.496765,5.128198,5.128206,X,X,X,X,X,X,X,X
0.773712,-9.324298,-179.496937,5.128082,5.128092,X,X,X,X,X,X,X,X
0.748749,-9.324518,-179.497030,5.127925,5.127986,X,X,X,X,X,X,X,X
0.723743,-9.324737,-179.497004,5.127912,5.127978,3,1,0.850571,0.002975,2.599375,-33.782213,88.581126,144.628514
0.698761,-9.324959,-179.496683,5.127998,5.128066,3,1,0.854723,0.002716,2.586255,-40.497034,87.855710,138.686753
0.673764,-9.325175,-179.497276,5.127993,5.128015,3,0,0.846547,0.001811,2.538219,-56.005004,88.013533,123.049249
0.648769,-9.325398,-179.496706,5.128041,5.128092,X,X,X,X,X,X,X,X
0.623781,-9.325616,-179.496962,5.127946,5.128026,3,1,0.867445,0.000368,2.546384,-4.054773,-51.102820,-175.116578
0.598768,-9.325833,-179.496840,5.128084,5.128115,3,1,0.870419,-0.000860,2.530506,-38.201737,87.973934,139.943253
0.573782,-9.326053,-179.496696,5.128054,5.128126,X,X,X,X,X,X,X,X
0.548762,-9.326268,-179.497135,5.128063,5.128160,3,0,0.872222,-0.001683,2.484201,-52.584883,88.027518,126.562663
0.523792,-9.326487,-179.497616,5.127985,5.127918,3,0,0.870685,-0.002194,2.454239,-26.954919,87.989326,151.578362
0.498814,-9.326703,-179.497514,5.128040,5.127912,3,1,0.874376,-0.002467,2.438789,-39.043786,88.077002,139.347938
0.473811,-9.326921,-179.497320,5.128073,5.127980,X,X,X,X,X,X,X,X
0.448844,-9.327137,-179.497057,5.128017,5.127863,3,1,0.872930,-0.003396,2.383849,-35.169725,88.130719,142.432490
0.423818,-9.327354,-179.496964,5.128149,5.128034,3,0,0.869463,-0.004053,2.348519,-36.928036,87.755883,142.040380
0.398824,-9.327571,-179.496857,5.128150,5.128022,3,0,0.867611,-0.004545,2.318184,-38.081404,88.208036,141.367975
0.373845,-9.327786,-179.496370,5.128059,5.127907,3,0,0.871618,-0.004795,2.303546,-43.102511,88.336128,135.800242
0.348845,-9.328000,-179.495929,5.128035,5.127895,X,X,X,X,X,X,X,X
0.323837,-9.328219,-179.495822,5.128068,5.127990,3,0,0.868021,-0.005861,2.243206,-43.590355,88.475059,135.644997
0.298852,-9.328439,-179.495815,5.128048,5.127984,3,1,0.865102,-0.006442,2.209571,-44.737755,88.088999,134.075830
0.273842,-9.328654,-179.495582,5.128038,5.127971,3,0,0.862219,-0.006992,2.177496,-51.425684,87.923291,126.548723
0.248872,-9.328871,-179.495509,5.128068,5.127920,3,0,0.865480,-0.007273,2.160128,-52.511012,88.110767,125.615052
0.223842,-9.329091,-179.495572,5.128152,5.128071,3,1,0.860929,-0.008105,2.123584,-66.052690,87.585525,112.325237
0.198849,-9.329307,-179.495141,5.128045,5.127933,3,0,0.861086,-0.008461,2.099274,-41.670119,88.157489,136.333852
0.173863,-9.329528,-179.495307,5.128206,5.128152,3,0,0.871743,-0.009680,2.099796,-49.252644,87.401036,128.482504
0.148848,-9.329738,-179.494458,5.128143,5.128091,3,0,0.877502,-0.010726,2.087403,-24.647999,87.982095,154.331651
0.123861,-9.329950,-179.493590,5.128112,5.128032,3,1,0.878033,-0.010959,2.063964,-39.912952,87.459341,138.465597
0.098862,-9.330167,-179.493160,5.128116,5.128031,3,0,0.877349,-0.011553,2.036315,-27.134416,87.630473,151.349425
0.073856,-9.330381,-179.492542,5.128153,5.128125,3,0,0.876246,-0.012016,2.008227,-27.643143,87.914730,150.068400
0.048865,-9.330598,-179.492178,5.128105,5.128026,3,0,0.874076,-0.012441,1.977595,-36.519102,87.850841,141.271737
0.023893,-9.330820,-179.492216,5.128005,5.127853,3,1,0.875562,-0.012814,1.956303,-24.593439,87.536016,153.599274
-0.001088,-9.331041,-179.492237,5.128023,5.127868,3,0,0.876338,-0.013174,1.931362,-44.156774,87.840966,133.391492
-0.026100,-9.331255,-179.491755,5.128120,5.128017,3,0,0.873044,-0.013744,1.898930,-34.864937,87.768119,143.088986
-0.051090,-9.331475,-179.491523,5.128167,5.128051,3,1,0.871623,-0.014176,1.870551,-43.315102,88.021152,133.969143
-0.076091,-9.331697,-179.491516,5.128139,5.128036,3,0,0.870601,-0.014691,1.842842,-35.459370,88.346758,142.836677
-0.101097,-9.331907,-179.490668,5.128155,5.128079,3,0,0.870643,-0.015140,1.815990,-59.984004,88.745956,119.410777
-0.126083,-9.332119,-179.489748,5.128020,5.127892,3,0,0.870277,-0.015544,1.790331,-56.100753,88.692377,122.723274
-0.151075,-9.332336,-179.489467,5.128076,5.127997,3,0,0.869608,-0.015960,1.763567,-75.357918,88.776970,103.532223
-0.176077,-9.332554,-179.489339,5.128101,5.127991,3,0,0.867917,-0.016417,1.734987,-68.264475,88.732744,109.674880
-0.201075,-9.332777,-179.489259,5.128143,5.128047,3,0,0.870249,-0.017178,1.714513,-73.241331,88.342829,104.399699
-0.226060,-9.333003,-179.489437,5.128115,5.128031,3,0,0.874899,-0.017936,1.698288,-73.494741,88.036012,104.181102
-0.251057,-9.333223,-179.489321,5.128005,5.127897,3,0,0.879654,-0.018789,1.682062,-61.897049,88.364025,116.431634
-0.276036,-9.333445,-179.489273,5.127981,5.127843,3,0,0.879227,-0.019227,1.655707,-60.169260,88.447139,118.103013
-0.301039,-9.333664,-179.489151,5.128032,5.127936,3,0,0.878469,-0.019802,1.629068,-58.421555,88.680786,119.494231
-0.326013,-9.333888,-179.489173,5.127985,5.127853,3,0,0.879015,-0.020187,1.604763,-57.524309,88.780630,120.430337
-0.351031,-9.334105,-179.488991,5.128089,5.128018,3,0,0.875648,-0.020699,1.572610,-85.031233,88.893805,93.819365
-0.376013,-9.334326,-179.488986,5.128076,5.127995,3,0,0.876116,-0.021068,1.549065,-64.592910,88.766083,114.154245
-0.401051,-9.334548,-179.488878,5.128191,5.128184,3,0,0.874901,-0.021976,1.521426,-79.108991,88.227997,99.552259
-0.426014,-9.334766,-179.488713,5.128088,5.127999,3,0,0.872082,-0.021953,1.491530,-76.921560,88.883483,101.828059
-0.451006,-9.334982,-179.488533,5.128054,5.127970,3,0,0.873622,-0.022443,1.469079,-73.233476,88.619436,105.074343
-0.476006,-9.335201,-179.488468,5.128066,5.127967,3,0,0.878815,-0.023373,1.452470,-72.747084,88.150482,105.732334
-0.501020,-9.335422,-179.488401,5.128007,5.127942,X,X,X,X,X,X,X,X
-0.526002,-9.335642,-179.488198,5.128054,5.127991,X,X,X,X,X,X,X,X
-0.550978,-9.335865,-179.488315,5.128071,5.127942,X,X,X,X,X,X,X,X
-0.575994,-9.336078,-179.488168,5.128132,5.128058,X,X,X,X,X,X,X,X
-0.600992,-9.336296,-179.487969,5.127985,5.127892,X,X,X,X,X,X,X,X
-0.625973,-9.336517,-179.488069,5.128092,5.128028,X,X,X,X,X,X,X,X
-0.650986,-9.336735,-179.487958,5.128083,5.128008,X,X,X,X,X,X,X,X
-0.675975,-9.336955,-179.487856,5.128048,5.127967,X,X,X,X,X,X,X,X
-0.700973,-9.337176,-179.487739,5.128137,5.128080,X,X,X,X,X,X,X,X
-0.725964,-9.337391,-179.487615,5.127997,5.127919,X,X,X,X,X,X,X,X
-0.750946,-9.337613,-179.487706,5.128060,5.127984,X,X,X,X,X,X,X,X
-0.775963,-9.337832,-179.487558,5.128064,5.127999,X,X,X,X,X,X,X,X
-0.800948,-9.338062,-179.487260,5.128060,5.127992,X,X,X,X,X,X,X,X
-0.825951,-9.338283,-179.487059,5.128068,5.128081,X,X,X,X,X,X,X,X
-0.850940,-9.338506,-179.487043,5.128117,5.128077,X,X,X,X,X,X,X,X
-0.875916,-9.338722,-179.487014,5.128016,5.127952,X,X,X,X,X,X,X,X
-0.900920,-9.338947,-179.487090,5.128088,5.128058,X,X,X,X,X,X,X,X
-0.925916,-9.339168,-179.486734,5.127975,5.127988,X,X,X,X,X,X,X,X
-0.950889,-9.339390,-179.486234,5.127918,5.127932,X,X,X,X,X,X,X,X
-0.975896,-9.339611,-179.485790,5.128032,5.128025,X,X,X,X,X,X,X,X
-1.000886,-9.339833,-179.484825,5.128006,5.127928,X,X,X,X,X,X,X,X
-1.025873,-9.340055,-179.484400,5.128011,5.127960,X,X,X,X,X,X,X,X
-1.050846,-9.340261,-179.483853,5.128001,5.127958,X,X,X,X,X,X,X,X
-1.075835,-9.340484,-179.483463,5.128037,5.127991,X,X,X,X,X,X,X,X
-1.100829,-9.340707,-179.482679,5.127902,5.127879,X,X,X,X,X,X,X,X
-1.125835,-9.340931,-179.482406,5.128089,5.128072,X,X,X,X,X,X,X,X
-1.150821,-9.341155,-179.482026,5.127995,5.127955,X,X,X,X,X,X,X,X
-1.175819,-9.341380,-179.481830,5.128132,5.128098,X,X,X,X,X,X,X,X
-1.200804,-9.341604,-179.481338,5.128080,5.128035,X,X,X,X,X,X,X,X
-1.225795,-9.341828,-179.480950,5.128066,5.128002,X,X,X,X,X,X,X,X
-1.250799,-9.342053,-179.480513,5.128111,5.128069,X,X,X,X,X,X,X,X
-1.275789,-9.342278,-179.480105,5.128109,5.128038,X,X,X,X,X,X,X,X
-1.300779,-9.342505,-179.479807,5.128168,5.128116,X,X,X,X,X,X,X,X
-1.325757,-9.342730,-179.478191,5.128005,5.127879,X,X,X,X,X,X,X,X
-1.350755,-9.342957,-179.478422,5.128102,5.128000,X,X,X,X,X,X,X,X
-1.375768,-9.343183,-179.477758,5.128143,5.128080,X,X,X,X,X,X,X,X
-1.400754,-9.343409,-179.477098,5.128078,5.128001,X,X,X,X,X,X,X,X
-1.425720,-9.343637,-179.476891,5.128006,5.127899,X,X,X,X,X,X,X,X
-1.450720,-9.343864,-179.476641,5.128104,5.128035,X,X,X,X,X,X,X,X
-1.475708,-9.344092,-179.475584,5.128053,5.127961,X,X,X,X,X,X,X,X
-1.500698,-9.344319,-179.474794,5.128038,5.127901,X,X,X,X,X,X,X,X
-1.525721,-9.344547,-179.474355,5.128155,5.128095,X,X,X,X,X,X,X,X
-1.550713,-9.344775,-179.473826,5.128172,5.128104,X,X,X,X,X,X,X,X
-1.575676,-9.345004,-179.472625,5.128025,5.127871,X,X,X,X,X,X,X,X
-1.600688,-9.345234,-179.472671,5.128097,5.127892,X,X,X,X,X,X,X,X
-1.625661,-9.345464,-179.472385,5.128093,5.127876,X,X,X,X,X,X,X,X
-1.650641,-9.345694,-179.471874,5.128097,5.127870,X,X,X,X,X,X,X,X
-1.675665,-9.345923,-179.471835,5.128186,5.128125,X,X,X,X,X,X,X,X
-1.700629,-9.346154,-179.471042,5.128053,5.127758,X,X,X,X,X,X,X,X
-1.725617,-9.346384,-179.470926,5.128087,5.127853,X,X,X,X,X,X,X,X
-1.750639,-9.346614,-179.470440,5.128154,5.128004,X,X,X,X,X,X,X,X
-1.775610,-9.346844,-179.469585,5.128131,5.127924,X,X,X,X,X,X,X,X
-1.800619,-9.347075,-179.468845,5.128101,5.127901,X,X,X,X,X,X,X,X
-1.825601,-9.347307,-179.469403,5.128075,5.127769,X,X,X,X,X,X,X,X
-1.850597,-9.347538,-179.468514,5.128109,5.127908,X,X,X,X,X,X,X,X
-1.875583,-9.347770,-179.467744,5.128097,5.127819,X,X,X,X,X,X,X,X
-1.900577,-9.348001,-179.467429,5.128128,5.127949,X,X,X,X,X,X,X,X
-1.925609,-9.348232,-179.467491,5.128222,5.128204,X,X,X,X,X,X,X,X
-1.950578,-9.348465,-179.465613,5.128091,5.127849,X,X,X,X,X,X,X,X
-1.975557,-9.348697,-179.465379,5.128113,5.127917,X,X,X,X,X,X,X,X
-2.000546,-9.348929,-179.462748,5.128068,5.127770,X,X,X,X,X,X,X,X
-2.025542,-9.349163,-179.463123,5.128089,5.127823,X,X,X,X,X,X,X,X
-2.050529,-9.349397,-179.463228,5.128068,5.127856,X,X,X,X,X,X,X,X
-2.075536,-9.349630,-179.462763,5.128138,5.127983,X,X,X,X,X,X,X,X
-2.100517,-9.349864,-179.463304,5.128106,5.127946,X,X,X,X,X,X,X,X
-2.125527,-9.350098,-179.462762,5.128120,5.128022,X,X,X,X,X,X,X,X
-2.150501,-9.350332,-179.462771,5.128085,5.127936,X,X,X,X,X,X,X,X
-2.175486,-9.350566,-179.462347,5.128053,5.127875,X,X,X,X,X,X,X,X
-2.200481,-9.350799,-179.460923,5.128065,5.127888,X,X,X,X,X,X,X,X
-2.225480,-9.351033,-179.459495,5.128069,5.127865,X,X,X,X,X,X,X,X
-2.250472,-9.351268,-179.459748,5.128088,5.127908,X,X,X,X,X,X,X,X
-2.275467,-9.351502,-179.457773,5.128083,5.127917,X,X,X,X,X,X,X,X
-2.300457,-9.351738,-179.458292,5.128100,5.127945,X,X,X,X,X,X,X,X
-2.325452,-9.351974,-179.457559,5.128068,5.127862,X,X,X,X,X,X,X,X
-2.350446,-9.352210,-179.457156,5.128116,5.127973,X,X,X,X,X,X,X,X
-2.375429,-9.352445,-179.456011,5.128053,5.127811,X,X,X,X,X,X,X,X
-2.400435,-9.352681,-179.454993,5.128134,5.127911,X,X,X,X,X,X,X,X
-2.425428,-9.352919,-179.455796,5.128134,5.127992,X,X,X,X,X,X,X,X
-2.450433,-9.353156,-179.456218,5.128213,5.128183,X,X,X,X,X,X,X,X
-2.475402,-9.353392,-179.454664,5.128023,5.127751,X,X,X,X,X,X,X,X
-2.500410,-9.353628,-179.453861,5.128108,5.127954,X,X,X,X,X,X,X,X
-2.525406,-9.353864,-179.453039,5.128157,5.128056,X,X,X,X,X,X,X,X
-2.550400,-9.354100,-179.451696,5.128122,5.127969,X,X,X,X,X,X,X,X
-2.575374,-9.354338,-179.450775,5.128111,5.127951,X,X,X,X,X,X,X,X
-2.600373,-9.354578,-179.450670,5.128122,5.127960,X,X,X,X,X,X,X,X
-2.625365,-9.354816,-179.449834,5.128118,5.127943,X,X,X,X,X,X,X,X
-2.650335,-9.355055,-179.448659,5.128086,5.127855,X,X,X,X,X,X,X,X
-2.675343,-9.355296,-179.449153,5.128104,5.127875,X,X,X,X,X,X,X,X
-2.700336,-9.355535,-179.447918,5.128067,5.127788,X,X,X,X,X,X,X,X
-2.725307,-9.355776,-179.448243,5.128069,5.127789,X,X,X,X,X,X,X,X
-2.750306,-9.356017,-179.448726,5.128074,5.127810,X,X,X,X,X,X,X,X
-2.775331,-9.356258,-179.448958,5.128119,5.127916,X,X,X,X,X,X,X,X
-2.800330,-9.356495,-179.447182,5.128154,5.128017,X,X,X,X,X,X,X,X
-2.825294,-9.356734,-179.445279,5.128049,5.127708,X,X,X,X,X,X,X,X
-2.850281,-9.356976,-179.445388,5.128071,5.127767,X,X,X,X,X,X,X,X
-2.875296,-9.357215,-179.443840,5.128130,5.127947,X,X,X,X,X,X,X,X
-2.900299,-9.357456,-179.442909,5.128153,5.128001,X,X,X,X,X,X,X,X
-2.925261,-9.357699,-179.442486,5.128095,5.127843,X,X,X,X,X,X,X,X
-2.950269,-9.357941,-179.441730,5.128159,5.128001,X,X,X,X,X,X,X,X
-2.975244,-9.358182,-179.439695,5.128071,5.127745,X,X,X,X,X,X,X,X
-3.000247,-9.358426,-179.439314,5.128087,5.127790,X,X,X,X,X,X,X,X
-3.025242,-9.358669,-179.438605,5.128136,5.127926,X,X,X,X,X,X,X,X
-3.050232,-9.358912,-179.437783,5.128112,5.127878,X,X,X,X,X,X,X,X
-3.075255,-9.359153,-179.435245,5.128204,5.128144,X,X,X,X,X,X,X,X
-3.100250,-9.359399,-179.434751,5.128153,5.128055,X,X,X,X,X,X,X,X
-3.125227,-9.359645,-179.433839,5.128096,5.127951,X,X,X,X,X,X,X,X
-3.150190,-9.359892,-179.433291,5.128009,5.127781,X,X,X,X,X,X,X,X
-3.175187,-9.360139,-179.432204,5.128082,5.127930,X,X,X,X,X,X,X,X
-3.200208,-9.360386,-179.431965,5.128149,5.127969,X,X,X,X,X,X,X,X
-3.225186,-9.360634,-179.431288,5.128120,5.127862,X,X,X,X,X,X,X,X
-3.250178,-9.360881,-179.431165,5.128190,5.128111,X,X,X,X,X,X,X,X
-3.275161,-9.361131,-179.430731,5.128112,5.127821,X,X,X,X,X,X,X,X
-3.300177,-9.361379,-179.431311,5.128144,5.127937,X,X,X,X,X,X,X,X
-3.325167,-9.361626,-179.430224,5.128174,5.128024,X,X,X,X,X,X,X,X
-3.350156,-9.361874,-179.427784,5.128158,5.127990,X,X,X,X,X,X,X,X
-3.375140,-9.362124,-179.426814,5.128124,5.127849,X,X,X,X,X,X,X,X
-3.400133,-9.362374,-179.427092,5.128136,5.127905,X,X,X,X,X,X,X,X
-3.425131,-9.362623,-179.425935,5.128166,5.128009,X,X,X,X,X,X,X,X
-3.450140,-9.362873,-179.424975,5.128153,5.127925,X,X,X,X,X,X,X,X
-3.475124,-9.363125,-179.425442,5.128128,5.127854,X,X,X,X,X,X,X,X
-3.500124,-9.363375,-179.425352,5.128140,5.127940,X,X,X,X,X,X,X,X
-3.525086,-9.363626,-179.425936,5.128067,5.127737,X,X,X,X,X,X,X,X
-3.550083,-9.363877,-179.426831,5.128103,5.127821,X,X,X,X,X,X,X,X
-3.575101,-9.364126,-179.426048,5.128181,5.128048,X,X,X,X,X,X,X,X
-3.600098,-9.364376,-179.424696,5.128189,5.128056,X,X,X,X,X,X,X,X
-3.625072,-9.364626,-179.423069,5.128148,5.127889,X,X,X,X,X,X,X,X
-3.650081,-9.364878,-179.421935,5.128155,5.127945,X,X,X,X,X,X,X,X
-3.672742,-9.365325,-179.365399,4.077587,4.305210,X,X,X,X,X,X,X,X
-3.691109,-9.365737,-179.256848,3.170047,3.449844,X,X,X,X,X,X,X,X
-3.705168,-9.366093,-179.099581,2.251185,2.590428,X,X,X,X,X,X,X,X
-3.714924,-9.366388,-178.900313,1.337053,1.721590,X,X,X,X,X,X,X,X
-3.720693,-9.366550,-178.728202,0.999993,0.940997,X,X,X,X,X,X,X,X
-3.724629,-9.366785,-178.884023,1.000069,0.476759,X,X,X,X,X,X,X,X
-3.727490,-9.367224,-179.370452,1.000025,0.089598,X,X,X,X,X,X,X,X
-3.729331,-9.367863,179.828381,1.000013,-0.276863,X,X,X,X,X,X,X,X
-3.730221,-9.368704,178.729923,0.999954,-0.617321,X,X,X,X,X,X,X,X
-3.730248,-9.369767,177.353087,0.999794,-0.925580,X,X,X,X,X,X,X,X
-3.730082,-9.370905,175.810622,1.000197,-1.001891,X,X,X,X,X,X,X,X
-3.730096,-9.372123,174.278620,0.999558,-1.000838,X,X,X,X,X,X,X,X
-3.729970,-9.373390,172.712941,0.999628,-1.000360,X,X,X,X,X,X,X,X
-3.729749,-9.374734,171.102428,0.999806,-1.000452,X,X,X,X,X,X,X,X
-3.729306,-9.376196,169.395793,0.999741,-1.000524,X,X,X,X,X,X,X,X
-3.728877,-9.377700,167.681846,0.999678,-1.000499,X,X,X,X,X,X,X,X
-3.728512,-9.379189,165.975686,1.000120,-0.999925,X,X,X,X,X,X,X,X
-3.728209,-9.380617,164.285046,0.999626,-1.000290,X,X,X,X,X,X,X,X
-3.727887,-9.382060,162.593507,0.999588,-1.000399,X,X,X,X,X,X,X,X
-3.727628,-9.383497,160.901921,0.999562,-1.000386,X,X,X,X,X,X,X,X
-3.727422,-9.384935,159.210302,0.999553,-1.000383,X,X,X,X,X,X,X,X
-3.727271,-9.386377,157.519142,0.999560,-1.000376,X,X,X,X,X,X,X,X
-3.727176,-9.387822,155.828875,0.999578,-1.000367,X,X,X,X,X,X,X,X
-3.727134,-9.389271,154.139576,0.999598,-1.000359,X,X,X,X,X,X,X,X
-3.727144,-9.390721,152.450970,0.999612,-1.000360,X,X,X,X,X,X,X,X
-3.727202,-9.392173,150.762689,0.999621,-1.000376,X,X,X,X,X,X,X,X
-3.727307,-9.393623,149.074559,0.999630,-1.000393,X,X,X,X,X,X,X,X
-3.727457,-9.395071,147.386502,0.999636,-1.000405,X,X,X,X,X,X,X,X
-3.727652,-9.396514,145.698519,0.999640,-1.000413,X,X,X,X,X,X,X,X
-3.727891,-9.397950,144.010596,0.999643,-1.000417,X,X,X,X,X,X,X,X
-3.728173,-9.399379,142.322733,0.999644,-1.000421,X,X,X,X,X,X,X,X
-3.728498,-9.400800,140.634717,0.999624,-1.000311,X,X,X,X,X,X,X,X
-3.728860,-9.402211,138.945738,1.000017,-1.000671,X,X,X,X,X,X,X,X
-3.729269,-9.403610,137.258887,1.000015,-1.000521,X,X,X,X,X,X,X,X
-3.729717,-9.405001,135.571382,0.999625,-1.000187,X,X,X,X,X,X,X,X
-3.730327,-9.406171,133.955342,0.999623,-1.000443,X,X,X,X,X,X,X,X
-3.731127,-9.407007,132.459082,0.999595,-1.000404,X,X,X,X,X,X,X,X
-3.731828,-9.408043,130.860004,0.998885,-0.999919,X,X,X,X,X,X,X,X
-3.732675,-9.408897,129.316427,0.999727,-1.000396,X,X,X,X,X,X,X,X
-3.733536,-9.409754,127.778259,0.999597,-1.000339,X,X,X,X,X,X,X,X
-3.734477,-9.410487,126.253589,1.000000,-1.000578,X,X,X,X,X,X,X,X
-3.735433,-9.411208,124.739758,1.000006,-1.000738,X,X,X,X,X,X,X,X
-3.736402,-9.411876,123.238059,0.999997,-1.000606,X,X,X,X,X,X,X,X
-3.737374,-9.412611,121.725084,1.000026,-1.000651,X,X,X,X,X,X,X,X
-3.738387,-9.413255,120.223121,0.999857,-1.001139,X,X,X,X,X,X,X,X
-3.739397,-9.413850,118.720610,0.999053,-0.999926,X,X,X,X,X,X,X,X
-3.740447,-9.414400,117.194554,1.000259,-0.999971,X,X,X,X,X,X,X,X
-3.741473,-9.414938,115.694630,0.999897,-1.000223,X,X,X,X,X,X,X,X
-3.742652,-9.415300,114.135719,1.000045,-1.000571,X,X,X,X,X,X,X,X
-3.743918,-9.415601,112.480340,1.016281,-0.999995,X,X,X,X,X,X,X,X
-3.744991,-9.416198,110.930256,0.999892,-0.999995,X,X,X,X,X,X,X,X
-3.746066,-9.416794,109.380523,0.999919,-1.000477,X,X,X,X,X,X,X,X
-3.747154,-9.417352,107.831676,0.999636,-1.000220,X,X,X,X,X,X,X,X
-3.748259,-9.417883,106.282227,0.999485,-1.000146,X,X,X,X,X,X,X,X
-3.749376,-9.418387,104.733745,0.999440,-0.999941,X,X,X,X,X,X,X,X
-3.750424,-9.418912,103.585893,0.549522,-0.549951,X,X,X,X,X,X,X,X
-3.751101,-9.419151,102.722705,0.549166,-0.549927,X,X,X,X,X,X,X,X
-3.751822,-9.419285,101.819874,0.549531,-0.549980,X,X,X,X,X,X,X,X
-3.752471,-9.419445,100.942235,0.549257,-0.549695,X,X,X,X,X,X,X,X
-3.753207,-9.419555,100.018826,0.549694,-0.549964,X,X,X,X,X,X,X,X
-3.753895,-9.419662,99.102186,0.549549,-0.549933,X,X,X,X,X,X,X,X
-3.754524,-9.419728,98.196597,0.549807,-0.550007,X,X,X,X,X,X,X,X
-3.755221,-9.419923,97.283332,0.549372,-0.549824,X,X,X,X,X,X,X,X
-3.755992,-9.420202,96.375282,0.545055,-0.548536,X,X,X,X,X,X,X,X
-3.756641,-9.420362,95.444713,0.549273,-0.550081,X,X,X,X,X,X,X,X
-3.757348,-9.420468,94.534307,0.551064,-0.550993,X,X,X,X,X,X,X,X
-3.758073,-9.420533,93.609872,0.549824,-0.549762,X,X,X,X,X,X,X,X
-3.758783,-9.420613,92.688553,0.549717,-0.550336,X,X,X,X,X,X,X,X
-3.759487,-9.420865,91.764779,0.549938,-0.549891,X,X,X,X,X,X,X,X
-3.759915,-9.421035,91.282003,0.002210,-0.070373,X,X,X,X,X,X,X,X
-3.760035,-9.419548,91.160277,0.583233,0.430711,X,X,X,X,X,X,X,X
